ZIP,Population_gt18_c,Laborer_c,Unemployment_c,Median_male_income,Median_female_income,Civilian_pop,Uninsured_c,Females_c,Commuters_c,Drive_alone_c,Carpooled_c,Pub_trans_c,Walked_c,Home_c,Travel_time,Median_income,Laborer_p,Unemployment_p,Uninsured_p,Females_p,Drive_alone_p,Carpooled_p,Pub_trans_p,Walked_p,Home_p,mpg_min,mpg_mean,mpg_max,mpg_std,curbwt_mean,mcycle_frac,hybrid_frac,mpd_std,mpd_max,mpd_min,mpd_mean,car_frac,truck_frac,suv_frac,msrp_std,msrp_max,msrp_mean,vehicles,msrp_min,gender_income_inequality
2633,3456.0,1973.0,132.0,43884.0,43566.0,4017.0,181.0,1760.0,1795.0,1345.0,97.0,18.0,72.0,219.0,24.1,67500.0,57.1,3.8,4.5,1760.0,74.9,5.4,1.0,4.0,12.2,0.0,18.5196994509,51.0,7.34976191049,3544.37915422,0.269723533378,2.10962335035,85.0877282112,4847.47,0.0,22.4528292072,48.174549658,17.0214815528,25.4214430209,10720.9725995,103000.0,25244.0997977,10381.0,0.0,318.0
2635,2912.0,1788.0,151.0,85655.0,55294.0,3366.0,224.0,1504.0,1628.0,1412.0,87.0,24.0,0.0,105.0,28.3,80833.0,61.4,5.2,6.7,1504.0,86.7,5.3,1.5,0.0,6.4,0.0,19.2721698819,51.0,6.94961408483,3578.49558846,0.0149543891132,1.74966352624,358.452771825,27452.25,0.0,30.9156677135,50.8299685958,15.4179751757,25.5420966054,10181.3818203,100000.0,25746.2240167,6687.0,0.0,30361.0
2637,69.0,27.0,0.0,,,82.0,0.0,42.0,27.0,12.0,15.0,0.0,0.0,0.0,,26029.0,39.1,0.0,0.0,42.0,44.4,55.6,0.0,0.0,0.0,0.0,19.0806257521,40.0,6.02780685752,3517.93020457,0.0,1.08303249097,196.604699858,5300.71,0.0,29.2455956679,52.9482551143,10.1083032491,27.4368231047,10648.5363802,87000.0,26440.433213,831.0,0.0,
2638,2971.0,1482.0,150.0,63832.0,36991.0,3562.0,311.0,1624.0,1290.0,1061.0,94.0,0.0,48.0,87.0,31.2,55855.0,49.9,5.0,8.7,1624.0,82.2,7.3,0.0,3.7,6.7,0.0,19.1485343856,51.0,6.39012897994,3514.40248027,0.0,0.958286358512,346.404414156,24140.92,0.0,30.0643010147,52.2547914318,12.9368658399,26.5219842165,9781.40902209,134000.0,25037.626832,7096.0,0.0,26841.0
2639,2555.0,1690.0,192.0,50870.0,38814.0,3230.0,133.0,1499.0,1480.0,1121.0,119.0,63.0,59.0,118.0,25.7,44880.0,66.1,7.5,4.1,1499.0,75.7,8.0,4.3,4.0,8.0,0.0,19.3002947679,51.0,7.31074111189,3333.14296242,0.0736919675755,0.921149594694,49.5448745599,1786.96,0.0,24.2421591746,53.6109064112,14.8857774503,20.9469417833,9229.95144781,92000.0,22207.6271186,5428.0,0.0,12056.0
2641,477.0,164.0,9.0,148125.0,97344.0,501.0,9.0,254.0,155.0,155.0,0.0,0.0,0.0,0.0,28.5,84783.0,34.4,1.9,1.8,254.0,100.0,0.0,0.0,0.0,0.0,0.0,19.037933526,47.0,6.79805816839,3420.37572254,0.0361271676301,0.830924855491,37.6299530861,833.02,0.0,21.5731322254,54.5158959538,12.3193641618,22.5433526012,10755.3217505,168000.0,24826.9508671,2768.0,0.0,50781.0
2642,4509.0,2627.0,225.0,54821.0,35917.0,4935.0,175.0,2373.0,2303.0,1751.0,191.0,0.0,192.0,100.0,23.2,57409.0,58.3,5.0,3.5,2373.0,76.0,8.3,0.0,8.3,4.3,0.0,19.1252782837,51.0,7.20068777347,3563.40821696,0.0505970451326,2.1756729407,60.9295396014,2673.79,0.0,24.1038554948,44.9605343048,20.5019226877,26.1687917426,8066.93788359,83000.0,23925.3187614,9882.0,0.0,18904.0
2643,17.0,9.0,0.0,,,17.0,0.0,17.0,9.0,9.0,0.0,0.0,0.0,0.0,,17361.0,52.9,0.0,0.0,17.0,100.0,0.0,0.0,0.0,0.0,0.0,17.5997197571,51.0,6.82498022427,3602.94255021,0.0,1.12097150864,70.654506108,2536.62,0.0,20.9591639421,37.3190098085,10.2755721625,41.7094815507,11229.9782865,81000.0,26095.2825782,2141.0,0.0,
2644,3225.0,2692.0,131.0,62750.0,38466.0,4357.0,83.0,1698.0,2517.0,2117.0,284.0,17.0,5.0,17.0,32.5,89269.0,83.5,4.1,1.9,1698.0,84.1,11.3,0.7,0.2,0.7,0.0,18.5466012614,51.0,7.30045502344,3604.49894884,0.0700770847933,1.10721793973,59.5159900846,2342.82,0.0,29.7240406447,40.3083391731,20.1541695865,26.7274001402,9244.37567688,97000.0,23994.8142957,7135.0,0.0,24284.0
2645,7997.0,4823.0,399.0,53309.0,41155.0,9267.0,309.0,4472.0,4318.0,3502.0,421.0,43.0,11.0,282.0,20.7,60792.0,60.3,5.0,3.3,4472.0,81.1,9.7,1.0,0.3,6.5,0.0,18.254564135,51.0,7.71638159154,3531.75136331,0.189678337153,1.59250770568,64.9835602756,6001.0,0.0,24.5553188967,44.238520509,19.3037224374,23.4924523828,9617.80392799,87000.0,23492.2152849,25306.0,0.0,12154.0
2646,1676.0,734.0,106.0,53063.0,52795.0,1878.0,54.0,910.0,628.0,549.0,8.0,0.0,24.0,47.0,23.3,65553.0,43.8,6.3,2.9,910.0,87.4,1.3,0.0,3.8,7.5,0.0,19.1146554318,51.0,7.2964927758,3508.84742702,0.0300932891965,2.16671682215,65.2280188522,1862.44,0.0,23.8985013542,52.1516701776,12.3081552814,23.894071622,10208.0996102,91000.0,25000.6018658,3323.0,0.0,268.0
2647,111.0,44.0,0.0,,,123.0,0.0,79.0,44.0,24.0,9.0,0.0,0.0,0.0,,118542.0,39.6,0.0,0.0,79.0,54.5,20.5,0.0,0.0,0.0,0.0,16.5903307888,31.0,9.12009488754,2870.99236641,0.0,0.254452926209,35.0589238706,476.96,0.0,21.7096183206,48.0916030534,9.41475826972,19.5928753181,14612.8243935,124000.0,22162.8498728,393.0,0.0,
2648,6088.0,4476.0,299.0,58966.0,40391.0,7194.0,440.0,3071.0,4092.0,3489.0,310.0,0.0,31.0,247.0,21.5,69576.0,73.5,4.9,6.1,3071.0,85.3,7.6,0.0,0.8,6.0,0.0,18.0499738812,51.0,7.20274231761,3605.98990075,0.197341691334,1.1144001393,227.416376282,21084.5,0.0,27.7951355273,39.97330083,20.1985025248,28.0283243369,9824.05711294,129000.0,24379.8247141,17229.0,0.0,18575.0
2649,11582.0,7045.0,401.0,57143.0,43731.0,13850.0,731.0,6190.0,6540.0,5765.0,224.0,115.0,121.0,291.0,24.9,62547.0,60.8,3.5,5.3,6190.0,88.1,3.4,1.8,1.9,4.4,0.0,19.2625164787,58.0,6.55679200159,3568.75640838,0.128899956057,1.0810019042,56.1033623561,3306.55,0.0,25.8424057419,52.468141204,14.7824813242,23.0437966896,9904.48318294,221000.0,24957.7266735,34135.0,0.0,13412.0
2650,1153.0,600.0,65.0,39637.0,43542.0,1069.0,29.0,609.0,511.0,425.0,57.0,0.0,0.0,18.0,20.6,65577.0,52.0,5.6,2.7,609.0,83.2,11.2,0.0,0.0,3.5,0.0,17.8775822494,51.0,8.49810415574,3477.81178271,0.153022188217,2.29533282326,53.7003662057,1131.08,0.0,22.1829150727,47.3603672533,17.2915072686,22.8003060444,12573.5806821,86000.0,25061.9739862,1307.0,0.0,-3905.0
2651,20.0,0.0,0.0,,,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,10.0,,,,,,0.0,17.8110019646,51.0,7.50838346819,3409.19449902,0.0,1.17878192534,65.155247036,2079.87,0.0,25.220172888,36.8565815324,21.1394891945,27.347740668,9165.08344177,58000.0,22759.5284872,2545.0,0.0,
2652,1064.0,750.0,107.0,40573.0,69625.0,1125.0,0.0,523.0,631.0,500.0,13.0,11.0,44.0,63.0,27.0,52237.0,70.5,10.1,0.0,523.0,79.2,2.1,1.7,7.0,10.0,0.0,16.9816289039,51.0,7.79467864875,3558.90998163,0.0,1.40845070423,211.621924129,7700.93,0.0,31.3431230863,33.4966319657,25.5358236375,28.5976729945,11411.706298,151000.0,23810.7777097,1633.0,0.0,-29052.0
2653,5454.0,2582.0,127.0,49531.0,38083.0,5897.0,129.0,2975.0,2272.0,1792.0,129.0,16.0,168.0,160.0,22.4,63132.0,47.3,2.3,2.2,2975.0,78.9,5.7,0.7,7.4,7.0,0.0,18.3085395176,51.0,7.6126080864,3527.98417746,0.511905685256,2.14845264872,78.5335287209,5136.67,0.0,23.4661420926,42.5967579307,18.9715349414,26.657876367,9718.80383616,121000.0,23846.8936632,12893.0,0.0,11448.0
2655,3225.0,1626.0,156.0,68750.0,43198.0,3846.0,115.0,1758.0,1462.0,1222.0,61.0,25.0,61.0,68.0,23.6,73323.0,50.4,4.8,3.0,1758.0,83.6,4.2,1.7,4.2,4.7,0.0,17.7118238392,51.0,7.47473760013,3558.55672571,0.0,1.1369076113,490.248103347,44371.0,0.0,30.6005433222,47.0320727621,12.1349928195,26.2206797511,14638.1047306,341000.0,27450.0957396,8356.0,0.0,25552.0
2657,2888.0,1992.0,258.0,51648.0,36389.0,2917.0,79.0,1226.0,1699.0,940.0,87.0,43.0,290.0,182.0,20.6,46031.0,69.0,8.9,2.7,1226.0,55.3,5.1,2.5,17.1,10.7,0.0,18.8302773147,51.0,7.80306550343,3339.76360055,0.181845734202,2.22761024398,52.6226905402,2277.0,0.0,22.2216032732,44.5825125019,14.8810425822,27.9436278224,11000.1151448,182000.0,23059.4029398,6599.0,0.0,15259.0
2659,697.0,355.0,31.0,31563.0,50781.0,741.0,57.0,384.0,317.0,255.0,0.0,15.0,9.0,32.0,25.1,51466.0,50.9,4.4,7.7,384.0,80.4,0.0,4.7,2.8,10.1,0.0,17.7292418773,51.0,8.42103035944,3371.17070655,0.0,1.90820010315,52.1536320042,1361.61,0.0,22.7656214544,39.6080453842,20.2166064982,23.8267148014,9924.99991254,88000.0,22322.8468283,1939.0,0.0,-19218.0
2660,4964.0,2835.0,173.0,55354.0,45895.0,5836.0,287.0,2758.0,2534.0,2180.0,197.0,42.0,35.0,65.0,27.0,48617.0,57.1,3.5,4.9,2758.0,86.0,7.8,1.7,1.4,2.6,0.0,18.3571118192,51.0,7.37256763301,3437.59414832,0.166570104287,0.673522595597,1754.36963764,205943.0,0.0,39.9567004635,48.1894553882,16.4469872538,21.4368482039,9422.57181979,82000.0,22813.0793743,13808.0,0.0,9459.0
2663,80.0,80.0,16.0,,,96.0,0.0,16.0,64.0,16.0,0.0,0.0,0.0,48.0,,21667.0,100.0,20.0,0.0,16.0,25.0,0.0,0.0,0.0,75.0,0.0,19.9076923077,51.0,9.63301939704,3286.02564103,0.0,6.02564102564,55.4187229647,929.88,0.0,24.2748076923,50.3846153846,20.2564102564,19.2307692308,8994.92952268,53000.0,21870.5128205,780.0,0.0,
2664,8241.0,4899.0,425.0,48295.0,36382.0,9446.0,673.0,4384.0,4359.0,3639.0,218.0,126.0,90.0,210.0,22.7,49698.0,59.4,5.2,7.1,4384.0,83.5,5.0,2.9,2.1,4.8,0.0,18.8493857386,51.0,7.12001786033,3485.31019105,0.0568355703231,0.861277488742,761.371099008,114127.0,0.0,28.9769654177,51.0864337866,15.5423424999,19.735058803,9481.12845645,162000.0,23221.2652472,22873.0,0.0,11913.0
2666,504.0,252.0,23.0,50625.0,72292.0,528.0,0.0,243.0,229.0,148.0,0.0,0.0,0.0,81.0,12.5,102031.0,50.0,4.6,0.0,243.0,64.6,0.0,0.0,0.0,35.4,0.0,18.4351378958,51.0,8.55596450564,3421.45045965,0.204290091931,3.47293156282,62.5185611241,2102.93,0.0,24.5623493361,39.0704800817,20.1736465781,27.9877425945,10870.9016015,96000.0,23675.1787538,1958.0,0.0,-21667.0
2667,2752.0,1834.0,108.0,46821.0,63590.0,3002.0,204.0,1615.0,1533.0,1057.0,63.0,9.0,139.0,232.0,21.4,59233.0,66.6,3.9,6.8,1615.0,68.9,4.1,0.6,9.1,15.1,0.0,18.9891997167,51.0,7.78430605685,3461.61473088,0.0885269121813,2.70892351275,71.0869117132,2776.63,0.0,25.8764978754,44.0686968839,26.097733711,19.6883852691,8668.25836388,90000.0,22806.8342776,5648.0,0.0,-16769.0
2668,2616.0,1917.0,89.0,61827.0,45217.0,3178.0,178.0,1370.0,1793.0,1406.0,126.0,18.0,44.0,199.0,20.8,76781.0,73.3,3.4,5.6,1370.0,78.4,7.0,1.0,2.5,11.1,0.0,18.2541666667,51.0,7.40204928745,3685.3525641,0.0,2.41987179487,63.5938426351,2877.92,0.0,26.3709583333,38.7980769231,18.9903846154,32.8044871795,10223.25308,82000.0,25641.8269231,6240.0,0.0,16610.0
2669,183.0,72.0,0.0,,,183.0,0.0,94.0,50.0,42.0,0.0,0.0,0.0,8.0,,100398.0,39.3,0.0,0.0,94.0,84.0,0.0,0.0,0.0,16.0,0.0,16.6238207547,51.0,7.73460300298,3644.69339623,0.117924528302,1.17924528302,67.3309059383,1217.58,0.0,26.3561792453,34.4339622642,17.0990566038,18.8679245283,10715.4337021,87000.0,23725.2358491,848.0,0.0,
2670,1009.0,406.0,31.0,59750.0,33109.0,1087.0,39.0,572.0,353.0,297.0,10.0,0.0,29.0,17.0,23.3,45000.0,40.2,3.1,3.6,572.0,84.1,2.8,0.0,8.2,4.8,0.0,19.8151682572,51.0,7.25549460541,3366.70015068,0.0,1.65745856354,69.8693717274,2275.18,0.0,22.7804369663,58.4128578604,12.3053741838,18.7845303867,9771.87505731,85000.0,23352.0843797,1991.0,0.0,26641.0
2671,955.0,544.0,126.0,44643.0,63586.0,1011.0,81.0,526.0,411.0,316.0,63.0,0.0,0.0,24.0,22.2,44516.0,57.0,13.2,8.0,526.0,76.9,15.3,0.0,0.0,5.8,0.0,18.2516129032,47.0,7.3776332201,3407.95698925,0.0,0.430107526882,59.7054546823,1164.62,0.0,23.5980573477,49.8924731183,15.6272401434,21.6487455197,11318.7667799,99000.0,24017.2043011,1395.0,0.0,-18943.0
2672,91.0,38.0,0.0,,,91.0,11.0,49.0,11.0,11.0,0.0,0.0,0.0,0.0,,29769.0,41.8,0.0,12.1,49.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0889487871,51.0,8.58818558222,3132.0754717,0.0,0.808625336927,38.9900216565,314.45,0.0,23.4488948787,47.1698113208,11.590296496,22.641509434,13967.9565438,92000.0,23630.7277628,371.0,0.0,
2673,7217.0,4521.0,248.0,46662.0,47982.0,8301.0,600.0,3826.0,4248.0,3607.0,279.0,21.0,123.0,68.0,21.5,47060.0,62.6,3.4,7.2,3826.0,84.9,6.6,0.5,2.9,1.6,0.0,19.4451708925,51.0,6.44672096776,3539.97767501,0.0584702067719,0.712273427949,63.6590417858,4446.1,0.0,23.3456801148,51.4431510126,16.7277946101,21.3203635784,8693.71728147,98000.0,23278.0524106,18813.0,0.0,-1320.0
2675,5581.0,2741.0,141.0,53580.0,55273.0,6137.0,731.0,3076.0,2562.0,1975.0,193.0,78.0,31.0,223.0,27.1,62796.0,49.1,2.5,11.9,3076.0,77.1,7.5,3.0,1.2,8.7,0.0,19.6946548822,58.0,6.59214072785,3531.71296296,0.161335578002,1.87991021324,63.1022593367,3822.41,0.0,23.3153030303,54.959315376,13.5592031425,23.4918630752,9091.31569375,97000.0,24941.7087542,14256.0,0.0,-1693.0
2702,3341.0,2544.0,103.0,55774.0,41786.0,4233.0,102.0,1624.0,2293.0,1964.0,165.0,39.0,17.0,108.0,33.2,93042.0,76.1,3.1,2.4,1624.0,85.7,7.2,1.7,0.7,4.7,0.0,17.5121620211,57.0,8.2361353161,3355.98705502,0.208790061593,0.542854160142,136.234657747,8700.92,0.0,33.5925618541,44.3365695793,20.315272993,18.4674809479,10756.0784558,107000.0,22267.668859,9579.0,0.0,13988.0
2703,34847.0,25336.0,2340.0,53964.0,43502.0,43230.0,2094.0,18032.0,22343.0,18008.0,2117.0,917.0,535.0,702.0,29.3,65767.0,72.7,6.7,4.8,18032.0,80.6,9.5,4.1,2.4,3.1,0.0,19.6433517808,51.0,6.65077479759,3428.72465066,0.426735757218,0.650581522723,61.0064677736,5817.0,0.0,25.3742223027,54.7155253708,13.7898516903,19.3440842803,8883.95369975,129000.0,22615.8044636,104983.0,0.0,10462.0
2713,135.0,69.0,0.0,31563.0,39375.0,139.0,0.0,81.0,67.0,17.0,2.0,0.0,41.0,6.0,12.5,38500.0,51.1,0.0,0.0,81.0,25.4,3.0,0.0,61.2,9.0,0.0,7.17391304348,29.0,11.3444106138,1491.30434783,0.0,0.0,33.1003430299,96.62,0.0,30.997826087,21.7391304348,8.69565217391,0.0,13690.1049058,36000.0,9652.17391304,23.0,0.0,-7812.0
2715,2401.0,1716.0,195.0,70141.0,50882.0,3057.0,47.0,1251.0,1456.0,1250.0,110.0,0.0,0.0,79.0,30.0,90625.0,71.5,8.1,1.5,1251.0,85.9,7.6,0.0,0.0,5.4,0.0,18.0205047319,51.0,8.05196315164,3471.24079916,0.0701016473887,0.963897651595,70.8240094441,2922.74,0.0,27.4880809674,43.4980722047,24.1675429373,17.0347003155,9213.0740863,77000.0,22247.4588153,5706.0,0.0,19259.0
2717,3757.0,2720.0,249.0,59574.0,44739.0,4580.0,112.0,1808.0,2418.0,2151.0,134.0,29.0,31.0,66.0,28.5,81224.0,72.4,6.6,2.4,1808.0,89.0,5.5,1.2,1.3,2.7,0.0,16.9291402715,47.0,8.04164603996,3482.09954751,0.570135746606,0.760180995475,67.6273657262,2302.64,0.0,28.5240108597,39.4389140271,24.7058823529,17.7285067873,10292.4389295,124000.0,22280.9049774,11050.0,0.0,14835.0
2718,5465.0,4009.0,485.0,54871.0,42820.0,6830.0,139.0,2596.0,3416.0,2877.0,421.0,40.0,0.0,54.0,26.1,76709.0,73.4,8.9,2.0,2596.0,84.2,12.3,1.2,0.0,1.6,0.0,19.0999625328,51.0,7.28351968635,3476.38066692,0.254777070064,0.464593480704,150.165646879,13865.58,0.0,29.9535301611,50.1386286999,20.0299737729,18.6661671038,8750.69969507,168000.0,22282.5777445,13345.0,0.0,12051.0
2719,13633.0,9214.0,767.0,53333.0,43767.0,15592.0,512.0,7254.0,8294.0,7077.0,708.0,154.0,109.0,195.0,23.6,59933.0,67.6,5.6,3.3,7254.0,85.3,8.5,1.9,1.3,2.4,0.0,19.2207524667,51.0,6.67150794353,3464.87043261,0.346958690231,0.601756478369,235.381478001,37614.9,0.0,26.0599642199,53.0196248509,18.1014854169,17.925295457,8898.96831923,100000.0,22874.7967039,36892.0,0.0,9566.0
2720,25654.0,16670.0,2394.0,48221.0,34509.0,29824.0,1448.0,13581.0,13880.0,11575.0,1462.0,204.0,384.0,137.0,21.0,42439.0,65.0,9.3,4.9,13581.0,83.4,10.5,1.5,2.8,1.0,0.0,20.281606004,51.0,6.43404507915,3347.91593047,0.181735574739,0.661315563633,73.2624431591,7247.3,0.0,24.6274688273,60.4371750215,10.8755279587,19.2050751342,8923.08622457,273000.0,22182.0552947,59427.0,0.0,13712.0
2721,20247.0,12029.0,1761.0,41695.0,30414.0,25433.0,1539.0,10862.0,10009.0,8296.0,1073.0,119.0,329.0,162.0,22.3,31275.0,59.4,8.7,6.1,10862.0,82.9,10.7,1.2,3.3,1.6,0.0,20.2382241347,51.0,6.31160338393,3336.33166759,0.143438830279,0.212844715899,288.970255423,37614.9,0.0,25.7514114844,57.5235980011,13.3421247455,19.2531926707,8322.59450366,121000.0,21412.6411253,43224.0,0.0,11281.0
2723,11504.0,6743.0,1143.0,42179.0,32515.0,14652.0,887.0,6144.0,5264.0,4152.0,779.0,24.0,206.0,66.0,23.8,28625.0,58.6,9.9,6.1,6144.0,78.9,14.8,0.5,3.9,1.3,0.0,20.471411902,50.0,6.26562818823,3316.42681188,0.194476857254,0.21176368901,113.230523718,13429.93,0.0,23.4915255629,59.8902286183,11.2753360128,18.8210380742,8080.77875253,90000.0,21213.5355893,23139.0,0.0,9664.0
2724,14104.0,7945.0,1299.0,39813.0,37780.0,17136.0,979.0,7437.0,6472.0,5109.0,676.0,189.0,313.0,139.0,24.5,28866.0,56.3,9.2,5.7,7437.0,78.9,10.4,2.9,4.8,2.1,0.0,20.3157856228,51.0,6.22065699452,3321.3791842,0.270715200293,0.139015913664,302.427793894,45249.52,0.0,24.5527993415,58.3574172307,13.1955368575,19.5024693616,7970.03347725,90000.0,21193.5613682,27335.0,0.0,2033.0
2725,2386.0,1500.0,192.0,49853.0,36595.0,2411.0,135.0,1229.0,1293.0,1218.0,47.0,0.0,13.0,0.0,21.3,67910.0,62.9,8.0,5.6,1229.0,94.2,3.6,0.0,1.0,0.0,0.0,19.3731188376,51.0,7.25765935317,3378.2044629,0.0259470679813,0.648676699533,160.516103324,9432.18,0.0,25.1379138557,55.6305137519,18.2407887909,15.7758173326,8503.79227423,57000.0,21803.8401661,3854.0,0.0,13258.0
2726,13056.0,8311.0,767.0,56222.0,43219.0,15524.0,402.0,6879.0,7390.0,6431.0,385.0,154.0,144.0,245.0,26.3,72277.0,63.7,5.9,2.6,6879.0,87.0,5.2,2.1,1.9,3.3,0.0,19.8627341489,51.0,6.60297284229,3375.29823849,0.246205391137,0.657393776334,308.548059168,48711.5,0.0,26.4515010914,57.8379613178,13.5768313112,17.945073354,8969.5981085,121000.0,22544.3423524,39398.0,0.0,13003.0
2738,4149.0,2647.0,199.0,64295.0,51462.0,4803.0,132.0,2088.0,2417.0,1938.0,216.0,24.0,41.0,133.0,28.3,85398.0,63.8,4.8,2.7,2088.0,80.2,8.9,1.0,1.7,5.5,0.0,19.0218783877,51.0,6.99724779748,3558.27338129,0.236523110279,2.12870799251,5071.27446423,510805.0,0.0,79.2913807037,50.7440622844,16.862126737,19.5427219868,10096.3877691,100000.0,25281.2653986,10147.0,0.0,12833.0
2739,4925.0,3117.0,142.0,67656.0,53364.0,6049.0,129.0,2459.0,2962.0,2403.0,159.0,63.0,39.0,202.0,27.7,81827.0,63.3,2.9,2.1,2459.0,81.1,5.4,2.1,1.3,6.8,0.0,18.9368027064,51.0,6.77347531236,3531.92974879,0.143957388613,1.30281436695,103.962883766,9618.88,0.0,28.3249946016,50.7881667027,17.1165335061,20.341179011,10303.3595905,129000.0,24904.3403153,13893.0,0.0,14292.0
2740,34907.0,21278.0,2711.0,43408.0,34617.0,42830.0,3174.0,18638.0,18135.0,13627.0,2354.0,405.0,975.0,429.0,23.3,35920.0,61.0,7.8,7.4,18638.0,75.1,13.0,2.2,5.4,2.4,0.0,20.2849684419,58.0,6.00796319023,3354.06183648,0.207963700881,0.35775573718,238.488554568,48585.13,0.0,25.4248849655,60.2556644658,11.107879352,18.2644483872,8581.25579143,114000.0,22053.0961868,68762.0,0.0,8791.0
2743,8643.0,5963.0,640.0,54907.0,46351.0,10310.0,364.0,4490.0,5223.0,4646.0,315.0,66.0,21.0,141.0,26.1,65111.0,69.0,7.4,3.5,4490.0,89.0,6.0,1.3,0.4,2.7,0.0,18.2192858584,51.0,7.18838654498,3465.93907605,0.734315109946,0.282428888441,100.850463114,10801.5,0.0,25.1536259835,47.7264474481,22.174702441,18.1561428283,9573.54766508,95000.0,22807.0607222,24785.0,0.0,8556.0
2744,9053.0,5308.0,582.0,41898.0,27231.0,11548.0,963.0,4964.0,4590.0,3282.0,925.0,73.0,219.0,33.0,24.3,31424.0,58.6,6.4,8.3,4964.0,71.5,20.2,1.6,4.8,0.7,0.0,20.4745750708,51.0,5.88839513652,3374.38385269,0.0354107648725,0.276203966006,175.300723898,17062.33,0.0,26.8640432011,59.6600566572,12.1033994334,19.3696883853,8017.96327439,90000.0,21889.8016997,14120.0,0.0,14667.0
2745,20285.0,13969.0,1136.0,48121.0,35754.0,24629.0,1111.0,10674.0,12580.0,10179.0,1633.0,140.0,161.0,257.0,25.0,50750.0,68.9,5.6,4.5,10674.0,80.9,13.0,1.1,1.3,2.0,0.0,19.6017948302,51.0,6.66504739784,3358.25905518,0.397050482133,0.28765902277,379.902462525,55510.97,0.0,27.6672441455,56.0671744591,14.6908678389,17.8389109472,8985.45161598,118000.0,22071.4893445,49364.0,0.0,12367.0
2746,10871.0,6351.0,1072.0,35351.0,28554.0,14300.0,1363.0,5954.0,5077.0,3498.0,764.0,195.0,336.0,32.0,21.0,24487.0,58.4,9.9,9.5,5954.0,68.9,15.0,3.8,6.6,0.6,0.0,18.3665550738,51.0,8.12545963797,3222.64968992,0.104275286757,0.0548817298721,1305.32297085,173444.0,0.0,35.9366604467,53.0925854783,9.53844465178,17.0572416443,9697.27843851,131000.0,20645.7933154,18221.0,0.0,6797.0
2747,18648.0,11804.0,984.0,55547.0,41937.0,20148.0,581.0,8847.0,10574.0,8608.0,944.0,95.0,397.0,436.0,24.6,72321.0,63.3,5.3,2.9,8847.0,81.4,8.9,0.9,3.8,4.1,0.0,19.0195761535,51.0,6.88020012472,3490.5374337,0.332339350345,0.514443103958,117.426421643,10153.85,0.0,25.8075641347,51.355534816,17.1245817304,20.0040973345,9866.29557606,159000.0,23634.4494776,43931.0,0.0,13610.0
2748,10614.0,6679.0,413.0,58303.0,49961.0,12785.0,229.0,5736.0,6169.0,5304.0,383.0,0.0,158.0,284.0,24.9,68279.0,62.9,3.9,1.8,5736.0,86.0,6.2,0.0,2.6,4.6,0.0,19.3536174289,51.0,6.79873230361,3473.7536813,0.255473157577,1.18511159209,96.1292722049,9572.84,0.0,24.6241642125,55.1822020367,15.8215945783,18.731149984,10307.0194625,153000.0,24188.3759713,28183.0,0.0,8342.0
2760,20294.0,15576.0,1431.0,69307.0,50448.0,26874.0,999.0,10136.0,13744.0,11723.0,915.0,437.0,188.0,324.0,28.7,79249.0,76.8,7.1,3.7,10136.0,85.3,6.7,3.2,1.4,2.4,0.0,19.5633619055,51.0,6.42091958027,3529.60934537,0.324660547675,0.655389516802,383.273347505,93906.0,0.0,28.4362488053,52.7012060988,13.6964272169,21.9024501252,9143.87248163,167000.0,23821.3456725,65915.0,0.0,18859.0
2762,6483.0,5076.0,382.0,76750.0,48301.0,8278.0,96.0,3633.0,4591.0,3987.0,289.0,126.0,58.0,117.0,31.2,83750.0,78.3,5.9,1.2,3633.0,86.8,6.3,2.7,1.3,2.5,0.0,19.0365511716,51.0,7.38458105354,3452.74384138,0.625876226717,0.645904265972,87.1247988915,10574.0,0.0,27.1769582415,51.3318646105,14.8908471861,20.5187262167,9375.4229,95000.0,22853.4448228,19972.0,0.0,28449.0
2763,1306.0,1003.0,39.0,81597.0,75035.0,1676.0,1.0,718.0,949.0,871.0,13.0,13.0,0.0,52.0,32.0,120000.0,76.8,3.0,0.1,718.0,91.8,1.4,1.4,0.0,5.5,0.0,18.7676831185,47.0,6.73700281008,3661.36435083,0.0628733102798,0.157183275699,46.6535508274,1737.35,0.0,27.1239893115,49.4184218799,12.6689720214,21.34548884,9726.1845967,111000.0,24293.618359,3181.0,0.0,6562.0
2764,3154.0,2380.0,201.0,65912.0,43795.0,3963.0,133.0,1596.0,2131.0,1805.0,187.0,25.0,0.0,61.0,27.2,81591.0,75.5,6.4,3.4,1596.0,84.7,8.8,1.2,0.0,2.9,0.0,18.3366389708,51.0,7.40438188171,3498.23103726,0.214419726615,0.268024658269,372.475646405,29982.0,0.0,30.549402305,45.6177968373,23.1707317073,18.7751273117,9703.01470812,124000.0,22685.0710265,7462.0,0.0,22117.0
2766,15484.0,10574.0,1044.0,66059.0,48258.0,18968.0,407.0,8243.0,9385.0,7284.0,795.0,392.0,420.0,447.0,31.7,80543.0,68.3,6.7,2.1,8243.0,77.6,8.5,4.2,4.5,4.8,0.0,19.12718068,51.0,7.19509796597,3431.57054571,0.389956899501,0.843766390732,97.2536883058,13465.5,0.0,29.9649526807,50.448108367,15.4340836013,20.6403502771,9310.0765765,90000.0,22798.2714191,43851.0,0.0,17801.0
